time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
340,-15000.0,1.0,0.0,17920.0,1.0,0.0,17780.0,1.0,0.0,-15920.0,1.0,0.0
360,-15050.0,1.0,0.0,17930.0,1.0,0.0,17770.0,1.0,0.0,-15900.0,1.0,0.0
380,-14960.0,1.0,0.0,17930.0,1.0,0.0,17900.0,1.0,0.0,-15940.0,1.0,0.0
400,-14970.0,1.0,0.0,18010.0,1.0,0.0,17870.0,1.0,0.0,-15960.0,1.0,0.0
420,-14920.0,1.0,0.0,17950.0,1.0,0.0,17670.0,1.0,0.0,-15840.0,1.0,0.0
440,-14880.0,1.0,0.0,17950.0,1.0,0.0,17690.0,1.0,0.0,-15700.0,1.0,0.0
460,-14990.0,1.0,0.0,18040.0,1.0,0.0,17600.0,1.0,0.0,-15800.0,1.0,0.0
480,-15000.0,1.0,0.0,17870.0,1.0,0.0,17570.0,1.0,0.0,-15620.0,1.0,0.0
500,-15050.0,1.0,0.0,17800.0,1.0,0.0,17550.0,1.0,0.0,-15600.0,1.0,0.0
520,-14890.0,1.0,0.0,17770.0,1.0,0.0,17660.0,1.0,0.0,-15580.0,1.0,0.0
540,-14810.0,1.0,0.0,17620.0,1.0,0.0,17700.0,1.0,0.0,-15630.0,1.0,0.0
560,-14860.0,1.0,0.0,17630.0,1.0,0.0,17650.0,1.0,0.0,-15740.0,1.0,0.0
