time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
1660,16830.0,1.0,0.0,-14590.0,1.0,0.0,-13080.0,1.0,0.0,17400.0,1.0,0.0
1680,16740.0,1.0,0.0,-14540.0,1.0,0.0,-13050.0,1.0,0.0,17360.0,1.0,0.0
1700,16910.0,1.0,0.0,-14410.0,1.0,0.0,-13100.0,1.0,0.0,17370.0,1.0,0.0
1720,17020.0,1.0,0.0,-14210.0,1.0,0.0,-13080.0,1.0,0.0,17350.0,1.0,0.0
1740,17030.0,1.0,0.0,-14010.0,1.0,0.0,-13000.0,1.0,0.0,17310.0,1.0,0.0
1760,17030.0,1.0,0.0,-13920.0,1.0,0.0,-12920.0,1.0,0.0,17430.0,1.0,0.0
1780,17290.0,1.0,0.0,-13790.0,1.0,0.0,-12830.0,1.0,0.0,17560.0,1.0,0.0
1800,17500.0,1.0,0.0,-13560.0,1.0,0.0,-12660.0,1.0,0.0,17660.0,1.0,0.0
1820,17710.0,1.0,0.0,-13590.0,1.0,0.0,-12850.0,1.0,0.0,17780.0,1.0,0.0
1840,17840.0,1.0,0.0,-13480.0,1.0,0.0,-12860.0,1.0,0.0,17910.0,1.0,0.0
1860,18030.0,1.0,0.0,-13350.0,1.0,0.0,-12870.0,1.0,0.0,18040.0,1.0,0.0
1880,18210.0,1.0,0.0,-13280.0,1.0,0.0,-12870.0,1.0,0.0,18090.0,1.0,0.0
1900,18440.0,1.0,0.0,-13140.0,1.0,0.0,-12870.0,1.0,0.0,18100.0,1.0,0.0
1920,18570.0,1.0,0.0,-13060.0,1.0,0.0,-12860.0,1.0,0.0,18240.0,1.0,0.0
1940,18620.0,1.0,0.0,-13070.0,1.0,0.0,-12870.0,1.0,0.0,18290.0,1.0,0.0
1960,18700.0,1.0,0.0,-13050.0,1.0,0.0,-12790.0,1.0,0.0,18370.0,1.0,0.0
1980,18790.0,1.0,0.0,-12940.0,1.0,0.0,-12880.0,1.0,0.0,18450.0,1.0,0.0
2000,18810.0,1.0,0.0,-13000.0,1.0,0.0,-12850.0,1.0,0.0,18600.0,1.0,0.0
2020,18840.0,1.0,0.0,-13040.0,1.0,0.0,-12910.0,1.0,0.0,18520.0,1.0,0.0
2040,18920.0,1.0,0.0,-13210.0,1.0,0.0,-12980.0,1.0,0.0,18450.0,1.0,0.0
2060,18820.0,1.0,0.0,-13340.0,1.0,0.0,-13070.0,1.0,0.0,18420.0,1.0,0.0
2080,18800.0,1.0,0.0,-13530.0,1.0,0.0,-13170.0,1.0,0.0,18510.0,1.0,0.0
2100,18710.0,1.0,0.0,-13700.0,1.0,0.0,-13330.0,1.0,0.0,18550.0,1.0,0.0
2120,18830.0,1.0,0.0,-13740.0,1.0,0.0,-13220.0,1.0,0.0,18530.0,1.0,0.0
2140,18700.0,1.0,0.0,-13850.0,1.0,0.0,-13440.0,1.0,0.0,18580.0,1.0,0.0
2160,18540.0,1.0,0.0,-14020.0,1.0,0.0,-13630.0,1.0,0.0,18600.0,1.0,0.0
2180,18550.0,1.0,0.0,-14100.0,1.0,0.0,-13740.0,1.0,0.0,18600.0,1.0,0.0
2200,18500.0,1.0,0.0,-14300.0,1.0,0.0,-13890.0,1.0,0.0,18650.0,1.0,0.0
2220,18510.0,1.0,0.0,-14330.0,1.0,0.0,-14000.0,1.0,0.0,18530.0,1.0,0.0
