time,c1,q1,axis1_deg,c2,q2,axis2_deg,c3,q3,axis3_deg,c4,q4,axis4_deg
4780,16490.0,1.0,0.0,-17500.0,1.0,0.0,-16760.0,1.0,0.0,16160.0,1.0,0.0
4800,16490.0,1.0,0.0,-17540.0,1.0,0.0,-16680.0,1.0,0.0,16100.0,1.0,0.0
4820,16510.0,1.0,0.0,-17530.0,1.0,0.0,-16660.0,1.0,0.0,16270.0,1.0,0.0
4840,16560.0,1.0,0.0,-17480.0,1.0,0.0,-16690.0,1.0,0.0,16180.0,1.0,0.0
4860,16460.0,1.0,0.0,-17420.0,1.0,0.0,-16640.0,1.0,0.0,16270.0,1.0,0.0
4880,16520.0,1.0,0.0,-17460.0,1.0,0.0,-16540.0,1.0,0.0,16240.0,1.0,0.0
4900,16510.0,1.0,0.0,-17370.0,1.0,0.0,-16550.0,1.0,0.0,16160.0,1.0,0.0
4920,16530.0,1.0,0.0,-17390.0,1.0,0.0,-16590.0,1.0,0.0,16250.0,1.0,0.0
4940,16700.0,1.0,0.0,-17380.0,1.0,0.0,-16560.0,1.0,0.0,16220.0,1.0,0.0
4960,16660.0,1.0,0.0,-17280.0,1.0,0.0,-16550.0,1.0,0.0,16210.0,1.0,0.0
4980,16640.0,1.0,0.0,-17280.0,1.0,0.0,-16580.0,1.0,0.0,16310.0,1.0,0.0
5000,16660.0,1.0,0.0,-17290.0,1.0,0.0,-16600.0,1.0,0.0,16240.0,1.0,0.0
5020,16680.0,1.0,0.0,-17230.0,1.0,0.0,-16690.0,1.0,0.0,16230.0,1.0,0.0
5040,16690.0,1.0,0.0,-17220.0,1.0,0.0,-16650.0,1.0,0.0,16370.0,1.0,0.0
5060,16650.0,1.0,0.0,-17380.0,1.0,0.0,-16670.0,1.0,0.0,16310.0,1.0,0.0
5080,16650.0,1.0,0.0,-17380.0,1.0,0.0,-16600.0,1.0,0.0,16340.0,1.0,0.0
5100,16650.0,1.0,0.0,-17530.0,1.0,0.0,-16690.0,1.0,0.0,16270.0,1.0,0.0
5120,16590.0,1.0,0.0,-17510.0,1.0,0.0,-16740.0,1.0,0.0,16270.0,1.0,0.0
5140,16630.0,1.0,0.0,-17550.0,1.0,0.0,-16740.0,1.0,0.0,16170.0,1.0,0.0
5160,16650.0,1.0,0.0,-17490.0,1.0,0.0,-16760.0,1.0,0.0,16180.0,1.0,0.0
5180,16650.0,1.0,0.0,-17360.0,1.0,0.0,-16800.0,1.0,0.0,16110.0,1.0,0.0
5200,16660.0,1.0,0.0,-17290.0,1.0,0.0,-16800.0,1.0,0.0,16090.0,1.0,0.0
5220,16680.0,1.0,0.0,-17330.0,1.0,0.0,-16690.0,1.0,0.0,16060.0,1.0,0.0
5240,16750.0,1.0,0.0,-17510.0,1.0,0.0,-16790.0,1.0,0.0,16210.0,1.0,0.0
5260,16730.0,1.0,0.0,-17460.0,1.0,0.0,-16800.0,1.0,0.0,16150.0,1.0,0.0
5280,16700.0,1.0,0.0,-17320.0,1.0,0.0,-16720.0,1.0,0.0,16310.0,1.0,0.0
5300,16620.0,1.0,0.0,-17220.0,1.0,0.0,-16690.0,1.0,0.0,16300.0,1.0,0.0
5320,16530.0,1.0,0.0,-17200.0,1.0,0.0,-16650.0,1.0,0.0,16240.0,1.0,0.0
5340,16510.0,1.0,0.0,-17180.0,1.0,0.0,-16600.0,1.0,0.0,16380.0,1.0,0.0
5360,16600.0,1.0,0.0,-17340.0,1.0,0.0,-16540.0,1.0,0.0,16310.0,1.0,0.0
5380,16620.0,1.0,0.0,-17370.0,1.0,0.0,-16570.0,1.0,0.0,16380.0,1.0,0.0
5400,16590.0,1.0,0.0,-17390.0,1.0,0.0,-16720.0,1.0,0.0,16460.0,1.0,0.0
5420,16540.0,1.0,0.0,-17300.0,1.0,0.0,-16740.0,1.0,0.0,16420.0,1.0,0.0
5440,16560.0,1.0,0.0,-17380.0,1.0,0.0,-16570.0,1.0,0.0,16420.0,1.0,0.0
5460,16740.0,1.0,0.0,-17270.0,1.0,0.0,-16610.0,1.0,0.0,16460.0,1.0,0.0
5480,16700.0,1.0,0.0,-17220.0,1.0,0.0,-16560.0,1.0,0.0,16430.0,1.0,0.0
5500,16670.0,1.0,0.0,-17230.0,1.0,0.0,-16650.0,1.0,0.0,16300.0,1.0,0.0
5520,16800.0,1.0,0.0,-17260.0,1.0,0.0,-16540.0,1.0,0.0,16490.0,1.0,0.0
5540,16900.0,1.0,0.0,-17130.0,1.0,0.0,-16520.0,1.0,0.0,16480.0,1.0,0.0
5560,16930.0,1.0,0.0,-17160.0,1.0,0.0,-16540.0,1.0,0.0,16560.0,1.0,0.0
5580,16880.0,1.0,0.0,-17120.0,1.0,0.0,-16590.0,1.0,0.0,16560.0,1.0,0.0
5600,17010.0,1.0,0.0,-17200.0,1.0,0.0,-16680.0,1.0,0.0,16420.0,1.0,0.0
5620,17040.0,1.0,0.0,-17110.0,1.0,0.0,-16650.0,1.0,0.0,16420.0,1.0,0.0
5640,17050.0,1.0,0.0,-17150.0,1.0,0.0,-16680.0,1.0,0.0,16470.0,1.0,0.0
5660,17050.0,1.0,0.0,-17290.0,1.0,0.0,-16580.0,1.0,0.0,16490.0,1.0,0.0
5680,17000.0,1.0,0.0,-17270.0,1.0,0.0,-16740.0,1.0,0.0,16590.0,1.0,0.0
5700,16960.0,1.0,0.0,-17230.0,1.0,0.0,-16820.0,1.0,0.0,16500.0,1.0,0.0
5720,17020.0,1.0,0.0,-17200.0,1.0,0.0,-16700.0,1.0,0.0,16400.0,1.0,0.0
5740,17030.0,1.0,0.0,-17240.0,1.0,0.0,-16890.0,1.0,0.0,16490.0,1.0,0.0
5760,16930.0,1.0,0.0,-17120.0,1.0,0.0,-16870.0,1.0,0.0,16440.0,1.0,0.0
5780,16890.0,1.0,0.0,-17130.0,1.0,0.0,-16780.0,1.0,0.0,16410.0,1.0,0.0
5800,16920.0,1.0,0.0,-17210.0,1.0,0.0,-16740.0,1.0,0.0,16460.0,1.0,0.0
5820,16830.0,1.0,0.0,-17090.0,1.0,0.0,-16680.0,1.0,0.0,16450.0,1.0,0.0
5840,16880.0,1.0,0.0,-17040.0,1.0,0.0,-16690.0,1.0,0.0,16400.0,1.0,0.0
5860,16890.0,1.0,0.0,-16940.0,1.0,0.0,-16730.0,1.0,0.0,16280.0,1.0,0.0
5880,16950.0,1.0,0.0,-17060.0,1.0,0.0,-16730.0,1.0,0.0,16360.0,1.0,0.0
5900,16960.0,1.0,0.0,-17220.0,1.0,0.0,-16920.0,1.0,0.0,16390.0,1.0,0.0
5920,16840.0,1.0,0.0,-17320.0,1.0,0.0,-16690.0,1.0,0.0,16370.0,1.0,0.0
5940,16800.0,1.0,0.0,-17300.0,1.0,0.0,-16660.0,1.0,0.0,16270.0,1.0,0.0
5960,16850.0,1.0,0.0,-17310.0,1.0,0.0,-16660.0,1.0,0.0,16280.0,1.0,0.0
5980,16740.0,1.0,0.0,-17320.0,1.0,0.0,-16620.0,1.0,0.0,16390.0,1.0,0.0
6000,16800.0,1.0,0.0,-17390.0,1.0,0.0,-16660.0,1.0,0.0,16340.0,1.0,0.0
6020,16820.0,1.0,0.0,-17410.0,1.0,0.0,-16760.0,1.0,0.0,16410.0,1.0,0.0
6040,16820.0,1.0,0.0,-17440.0,1.0,0.0,-16700.0,1.0,0.0,16460.0,1.0,0.0
6060,16800.0,1.0,0.0,-17540.0,1.0,0.0,-16690.0,1.0,0.0,16440.0,1.0,0.0
6080,16780.0,1.0,0.0,-17450.0,1.0,0.0,-16590.0,1.0,0.0,16390.0,1.0,0.0
6100,16780.0,1.0,0.0,-17360.0,1.0,0.0,-16620.0,1.0,0.0,16400.0,1.0,0.0
6120,16660.0,1.0,0.0,-17400.0,1.0,0.0,-16570.0,1.0,0.0,16400.0,1.0,0.0
6140,16740.0,1.0,0.0,-17470.0,1.0,0.0,-16660.0,1.0,0.0,16450.0,1.0,0.0
6160,16740.0,1.0,0.0,-17560.0,1.0,0.0,-16660.0,1.0,0.0,16470.0,1.0,0.0
6180,16720.0,1.0,0.0,-17410.0,1.0,0.0,-16610.0,1.0,0.0,16370.0,1.0,0.0
6200,16710.0,1.0,0.0,-17450.0,1.0,0.0,-16580.0,1.0,0.0,16360.0,1.0,0.0
6220,16780.0,1.0,0.0,-17250.0,1.0,0.0,-16650.0,1.0,0.0,16460.0,1.0,0.0
6240,16840.0,1.0,0.0,-17350.0,1.0,0.0,-16800.0,1.0,0.0,16470.0,1.0,0.0
6260,16840.0,1.0,0.0,-17430.0,1.0,0.0,-16810.0,1.0,0.0,16370.0,1.0,0.0
6280,16710.0,1.0,0.0,-17400.0,1.0,0.0,-16710.0,1.0,0.0,16280.0,1.0,0.0
6300,16850.0,1.0,0.0,-17350.0,1.0,0.0,-16790.0,1.0,0.0,16330.0,1.0,0.0
6320,16950.0,1.0,0.0,-17440.0,1.0,0.0,-16750.0,1.0,0.0,16360.0,1.0,0.0
6340,17030.0,1.0,0.0,-17370.0,1.0,0.0,-16710.0,1.0,0.0,16480.0,1.0,0.0
6360,17000.0,1.0,0.0,-17360.0,1.0,0.0,-16600.0,1.0,0.0,16470.0,1.0,0.0
6380,16880.0,1.0,0.0,-17360.0,1.0,0.0,-16540.0,1.0,0.0,16520.0,1.0,0.0
6400,16970.0,1.0,0.0,-17320.0,1.0,0.0,-16580.0,1.0,0.0,16510.0,1.0,0.0
6420,16890.0,1.0,0.0,-17250.0,1.0,0.0,-16570.0,1.0,0.0,16580.0,1.0,0.0
6440,16810.0,1.0,0.0,-17290.0,1.0,0.0,-16610.0,1.0,0.0,16440.0,1.0,0.0
6460,16880.0,1.0,0.0,-17340.0,1.0,0.0,-16490.0,1.0,0.0,16420.0,1.0,0.0
6480,16840.0,1.0,0.0,-17290.0,1.0,0.0,-16530.0,1.0,0.0,16500.0,1.0,0.0
6500,16820.0,1.0,0.0,-17250.0,1.0,0.0,-16530.0,1.0,0.0,16470.0,1.0,0.0
6520,16740.0,1.0,0.0,-17260.0,1.0,0.0,-16600.0,1.0,0.0,16350.0,1.0,0.0
6540,16780.0,1.0,0.0,-17300.0,1.0,0.0,-16550.0,1.0,0.0,16250.0,1.0,0.0
6560,16780.0,1.0,0.0,-17170.0,1.0,0.0,-16480.0,1.0,0.0,16260.0,1.0,0.0
6580,16840.0,1.0,0.0,-17190.0,1.0,0.0,-16530.0,1.0,0.0,16240.0,1.0,0.0
6600,16850.0,1.0,0.0,-17080.0,1.0,0.0,-16580.0,1.0,0.0,16330.0,1.0,0.0
6620,16710.0,1.0,0.0,-17080.0,1.0,0.0,-16680.0,1.0,0.0,16250.0,1.0,0.0
6640,16780.0,1.0,0.0,-17230.0,1.0,0.0,-16640.0,1.0,0.0,16350.0,1.0,0.0
6660,16790.0,1.0,0.0,-17300.0,1.0,0.0,-16670.0,1.0,0.0,16260.0,1.0,0.0
6680,16770.0,1.0,0.0,-17350.0,1.0,0.0,-16730.0,1.0,0.0,16290.0,1.0,0.0
6700,16710.0,1.0,0.0,-17320.0,1.0,0.0,-16730.0,1.0,0.0,16300.0,1.0,0.0
6720,16740.0,1.0,0.0,-17420.0,1.0,0.0,-16760.0,1.0,0.0,16370.0,1.0,0.0
6740,16810.0,1.0,0.0,-17350.0,1.0,0.0,-16740.0,1.0,0.0,16360.0,1.0,0.0
6760,16720.0,1.0,0.0,-17350.0,1.0,0.0,-16670.0,1.0,0.0,16430.0,1.0,0.0
6780,16780.0,1.0,0.0,-17330.0,1.0,0.0,-16680.0,1.0,0.0,16310.0,1.0,0.0
6800,16690.0,1.0,0.0,-17300.0,1.0,0.0,-16700.0,1.0,0.0,16160.0,1.0,0.0
6820,16670.0,1.0,0.0,-17250.0,1.0,0.0,-16580.0,1.0,0.0,16190.0,1.0,0.0
6840,16540.0,1.0,0.0,-17380.0,1.0,0.0,-16710.0,1.0,0.0,16150.0,1.0,0.0
6860,16480.0,1.0,0.0,-17480.0,1.0,0.0,-16720.0,1.0,0.0,16250.0,1.0,0.0
6880,16620.0,1.0,0.0,-17350.0,1.0,0.0,-16680.0,1.0,0.0,16290.0,1.0,0.0
6900,16600.0,1.0,0.0,-17450.0,1.0,0.0,-16690.0,1.0,0.0,16250.0,1.0,0.0
6920,16460.0,1.0,0.0,-17530.0,1.0,0.0,-16880.0,1.0,0.0,16330.0,1.0,0.0
6940,16460.0,1.0,0.0,-17360.0,1.0,0.0,-16780.0,1.0,0.0,16320.0,1.0,0.0
6960,16580.0,1.0,0.0,-17420.0,1.0,0.0,-16790.0,1.0,0.0,16320.0,1.0,0.0
6980,16690.0,1.0,0.0,-17530.0,1.0,0.0,-16780.0,1.0,0.0,16370.0,1.0,0.0
7000,16540.0,1.0,0.0,-17470.0,1.0,0.0,-16780.0,1.0,0.0,16250.0,1.0,0.0
7020,16600.0,1.0,0.0,-17600.0,1.0,0.0,-16770.0,1.0,0.0,16240.0,1.0,0.0
7040,16600.0,1.0,0.0,-17510.0,1.0,0.0,-16820.0,1.0,0.0,16180.0,1.0,0.0
7060,16560.0,1.0,0.0,-17450.0,1.0,0.0,-16780.0,1.0,0.0,16220.0,1.0,0.0
7080,16580.0,1.0,0.0,-17340.0,1.0,0.0,-16790.0,1.0,0.0,16300.0,1.0,0.0
7100,16670.0,1.0,0.0,-17230.0,1.0,0.0,-16720.0,1.0,0.0,16250.0,1.0,0.0
7120,16710.0,1.0,0.0,-17360.0,1.0,0.0,-16810.0,1.0,0.0,16210.0,1.0,0.0
7140,16680.0,1.0,0.0,-17320.0,1.0,0.0,-16850.0,1.0,0.0,16210.0,1.0,0.0
7160,16720.0,1.0,0.0,-17330.0,1.0,0.0,-16790.0,1.0,0.0,16300.0,1.0,0.0
7180,16750.0,1.0,0.0,-17280.0,1.0,0.0,-16790.0,1.0,0.0,16340.0,1.0,0.0
7200,16820.0,1.0,0.0,-17390.0,1.0,0.0,-16740.0,1.0,0.0,16380.0,1.0,0.0
7220,16830.0,1.0,0.0,-17440.0,1.0,0.0,-16860.0,1.0,0.0,16310.0,1.0,0.0
7240,16810.0,1.0,0.0,-17450.0,1.0,0.0,-16840.0,1.0,0.0,16190.0,1.0,0.0
7260,16860.0,1.0,0.0,-17340.0,1.0,0.0,-16880.0,1.0,0.0,16040.0,1.0,0.0
7280,16870.0,1.0,0.0,-17510.0,1.0,0.0,-16890.0,1.0,0.0,16040.0,1.0,0.0
7300,16790.0,1.0,0.0,-17560.0,1.0,0.0,-16770.0,1.0,0.0,16160.0,1.0,0.0
7320,16830.0,1.0,0.0,-17590.0,1.0,0.0,-16690.0,1.0,0.0,16240.0,1.0,0.0
7340,16720.0,1.0,0.0,-17430.0,1.0,0.0,-16740.0,1.0,0.0,16190.0,1.0,0.0
7360,16650.0,1.0,0.0,-17460.0,1.0,0.0,-16610.0,1.0,0.0,16140.0,1.0,0.0
7380,16660.0,1.0,0.0,-17350.0,1.0,0.0,-16740.0,1.0,0.0,15970.0,1.0,0.0
